state_abbr,county,fips,bachelors_or_more,hs_diploma,no_hs_diploma,some_college,labor_force,employed,unemployed,population,cost_of_living,median_income,race_diversity_rank,gender_diversity_rank,state
KS,Russell County,20167,868.0,1483.0,359.0,2092.0,3295.0,3221.0,74.0,6639.0,65343.21,59244.78,159.0,972.0,Kansas
KY,Russell County,21207,1976.0,4779.0,2277.0,3471.0,6220.0,5904.0,316.0,18178.0,61305.91,50761.14,1161.0,591.0,Kentucky
VA,Russell County,51167,2683.0,7589.0,3166.0,5590.0,11006.0,10629.0,377.0,25448.0,65102.96,49938.66,2091.0,1867.0,Virginia
NC,Rutherford County,37161,9735.0,14630.0,6308.0,16392.0,24563.0,23378.0,1185.0,64963.0,64234.12,55196.01,1544.0,2144.0,North Carolina
TN,Rutherford County,47149,76791.0,62759.0,17037.0,66717.0,196153.0,190828.0,5325.0,360619.0,76270.69,81716.87,2723.0,2803.0,Tennessee
VT,Rutland County,50021,15112.0,14826.0,2826.0,12300.0,29951.0,29087.0,864.0,60366.0,76814.82,76331.16,2572.0,2613.0,Vermont
PR,Sabana Grande Municipio,72121,4859.0,5678.0,3085.0,3088.0,6416.0,5893.0,523.0,,,,,,
TX,Sabine County,48403,1381.0,2930.0,980.0,2455.0,3942.0,3660.0,282.0,10048.0,62851.52,51531.27,679.0,493.0,Texas
LA,Sabine Parish,22085,2190.0,6888.0,2167.0,3888.0,9225.0,8926.0,299.0,21985.0,65704.54,53603.4,1069.0,1012.0,Louisiana
IA,Sac County,19161,1465.0,2289.0,541.0,2620.0,5277.0,5145.0,132.0,9673.0,65798.48,72781.43,1169.0,942.0,Iowa
CA,Sacramento County,6067,361826.0,238395.0,126456.0,360417.0,720302.0,691493.0,28809.0,1584169.0,87804.62,80903.63,3086.0,3113.0,California
ME,Sagadahoc County,23023,11619.0,7841.0,1477.0,7324.0,19143.0,18706.0,437.0,37393.0,80371.77,80725.98,2060.0,2007.0,Maine
MI,Saginaw County,26145,30743.0,42985.0,11712.0,45679.0,83043.0,78542.0,4501.0,188330.0,67367.24,62738.04,2944.0,2894.0,Michigan
CO,Saguache County,8109,1554.0,1331.0,594.0,1581.0,3333.0,3217.0,116.0,6623.0,67695.73,52875.38,1026.0,1415.0,Colorado
NJ,Salem County,34033,10877.0,17532.0,4495.0,12459.0,30632.0,29159.0,1473.0,65117.0,81946.68,89635.75,2129.0,2556.0,New Jersey
VA,Salem city,51775,5373.0,4921.0,998.0,5960.0,12881.0,12518.0,363.0,25523.0,77247.74,77268.66,996.0,1141.0,Virginia
PR,Salinas Municipio,72123,3562.0,7410.0,3904.0,3537.0,7419.0,6774.0,645.0,,,,,,
AR,Saline County,5125,24828.0,28527.0,6403.0,27359.0,59981.0,58390.0,1591.0,127357.0,71239.66,80344.01,2512.0,2493.0,Arkansas
IL,Saline County,17165,3446.0,5208.0,1914.0,6462.0,9304.0,8815.0,489.0,23087.0,70106.57,55953.8,2123.0,1544.0,Illinois
KS,Saline County,20169,10650.0,10774.0,2600.0,12591.0,30133.0,29412.0,721.0,53596.0,64348.23,73972.55,844.0,1716.0,Kansas
MO,Saline County,29195,3840.0,5133.0,1831.0,3946.0,10178.0,9918.0,260.0,23007.0,63132.04,58864.86,1765.0,1757.0,Missouri
NE,Saline County,31151,1843.0,2655.0,1847.0,2812.0,7211.0,7041.0,170.0,14116.0,71688.31,65438.6,1658.0,1742.0,Nebraska
UT,Salt Lake County,49035,294553.0,169080.0,63219.0,235642.0,674723.0,658798.0,15925.0,1186257.0,80188.94,89468.38,3111.0,3103.0,Utah
SC,Saluda County,45081,2646.0,5033.0,2128.0,3523.0,8453.0,8213.0,240.0,18938.0,62075.88,56753.7,404.0,463.0,South Carolina
NC,Sampson County,37163,6282.0,14194.0,6238.0,12994.0,28265.0,27197.0,1068.0,59120.0,66162.86,53823.14,1035.0,2282.0,North Carolina
TX,San Augustine County,48405,666.0,2552.0,1059.0,1505.0,3111.0,2929.0,182.0,7857.0,62057.2,48517.53,231.0,442.0,Texas
CA,San Benito County,6069,9727.0,11429.0,7283.0,15011.0,32217.0,30578.0,1639.0,67579.0,112197.68,97108.99,2676.0,2416.0,California
CA,San Bernardino County,6071,322278.0,391633.0,251976.0,441352.0,1002951.0,961203.0,41748.0,2193656.0,79731.27,72070.87,3126.0,3123.0,California
CA,San Diego County,6073,955076.0,407232.0,249203.0,657624.0,1578463.0,1523260.0,55203.0,3276208.0,106769.0,93476.09,3128.0,3130.0,California
CA,San Francisco County,6075,402351.0,75776.0,74971.0,116140.0,,,,808437.0,142391.32,135125.17,3003.0,3009.0,California
PR,San German Municipio,72125,,,,,10453.0,9640.0,813.0,,,,,,
TX,San Jacinto County,48407,3108.0,7983.0,3057.0,5496.0,12084.0,11490.0,594.0,28348.0,63346.75,55842.91,298.0,921.0,Texas
CA,San Joaquin County,6077,108910.0,140117.0,98795.0,157023.0,342165.0,323905.0,18260.0,793229.0,80838.49,74828.92,3078.0,3088.0,California
CO,San Juan County,8111,264.0,161.0,0.0,134.0,555.0,540.0,15.0,803.0,75861.0,62893.09,227.0,515.0,Colorado
NM,San Juan County,35045,13343.0,24330.0,10865.0,31619.0,49438.0,47141.0,2297.0,120418.0,63542.42,58600.96,2892.0,2795.0,New Mexico
UT,San Juan County,49037,1804.0,2765.0,1094.0,3251.0,5600.0,5350.0,250.0,14359.0,73292.56,54156.86,2032.0,2053.0,Utah
WA,San Juan County,53055,8063.0,2419.0,672.0,3943.0,8649.0,8321.0,328.0,18662.0,80630.86,82727.27,1737.0,1671.0,Washington
PR,San Juan Municipio,72127,107000.0,52861.0,36782.0,57143.0,145073.0,138806.0,6267.0,,,,,,
PR,San Lorenzo Municipio,72129,5594.0,7065.0,7476.0,7968.0,12566.0,11783.0,783.0,,,,,,
CA,San Luis Obispo County,6079,74574.0,34582.0,15656.0,65421.0,135812.0,131625.0,4187.0,282013.0,99948.51,95203.2,2955.0,2895.0,California
CA,San Mateo County,6081,288258.0,80468.0,52659.0,121768.0,449439.0,438377.0,11062.0,729181.0,167022.47,145687.11,3070.0,3040.0,California
CO,San Miguel County,8113,4123.0,862.0,108.0,1230.0,5531.0,5355.0,176.0,8003.0,88202.62,96787.59,249.0,528.0,Colorado
NM,San Miguel County,35047,5226.0,5140.0,2845.0,6707.0,10308.0,9794.0,514.0,26953.0,65446.31,42677.97,2330.0,2081.0,New Mexico
TX,San Patricio County,48409,7852.0,15844.0,7339.0,14507.0,29300.0,27513.0,1787.0,69954.0,69848.16,65036.08,2684.0,2434.0,Texas
TX,San Saba County,48411,891.0,1547.0,638.0,1036.0,2234.0,2154.0,80.0,5824.0,60178.71,60153.52,603.0,462.0,Texas
PR,San Sebastian Municipio,72131,,,,,11300.0,10157.0,1143.0,,,,,,
SD,Sanborn County,46111,305.0,619.0,162.0,499.0,1208.0,1183.0,25.0,2415.0,68607.24,72859.47,882.0,756.0,South Dakota
MT,Sanders County,30089,2137.0,3733.0,771.0,3271.0,5358.0,5121.0,237.0,13442.0,73182.8,51598.01,1119.0,1939.0,Montana
NM,Sandoval County,35043,35535.0,26369.0,7860.0,36644.0,68101.0,65497.0,2604.0,153501.0,78179.2,76715.2,2683.0,2615.0,New Mexico
OH,Sandusky County,39143,7961.0,17798.0,2792.0,13118.0,29904.0,28496.0,1408.0,58667.0,60023.13,68746.0,2385.0,2061.0,Ohio
IL,Sangamon County,17167,48031.0,38575.0,8605.0,41552.0,98051.0,93886.0,4165.0,194534.0,75622.15,85524.34,2978.0,2866.0,Illinois
MI,Sanilac County,26151,4643.0,12112.0,2702.0,9592.0,18881.0,17916.0,965.0,40657.0,64006.57,58764.23,2476.0,2113.0,Michigan
UT,Sanpete County,49039,4112.0,5551.0,1641.0,6436.0,13525.0,13145.0,380.0,29724.0,71397.14,63564.64,2054.0,1920.0,Utah
CA,Santa Barbara County,6083,99882.0,47074.0,49743.0,81757.0,216446.0,208544.0,7902.0,443837.0,116973.3,87471.2,3052.0,2995.0,California
CA,Santa Clara County,6085,747586.0,180768.0,142839.0,266993.0,1031488.0,1003697.0,27791.0,1870945.0,133914.75,144424.11,3121.0,3112.0,California
AZ,Santa Cruz County,4023,7534.0,8255.0,6978.0,8534.0,18708.0,17298.0,1410.0,48759.0,62586.26,47991.8,2798.0,2524.0,Arizona
CA,Santa Cruz County,6087,78268.0,27325.0,20676.0,53418.0,132690.0,126244.0,6446.0,264370.0,137829.51,105463.25,2986.0,2928.0,California
NM,Santa Fe County,35049,52450.0,23905.0,10162.0,32241.0,72251.0,69627.0,2624.0,155664.0,73724.87,75058.93,2791.0,2771.0,New Mexico
PR,Santa Isabel Municipio,72133,4137.0,5089.0,2454.0,2690.0,8924.0,8230.0,694.0,,,,,,
FL,Santa Rosa County,12113,42334.0,36007.0,10065.0,48244.0,87584.0,85165.0,2419.0,198268.0,75590.92,79213.47,2453.0,2674.0,Florida
FL,Sarasota County,12115,143058.0,93386.0,20312.0,103976.0,194996.0,189193.0,5803.0,462286.0,80502.8,80030.82,2688.0,2822.0,Florida
NY,Saratoga County,36091,75452.0,42049.0,9952.0,44945.0,121104.0,117811.0,3293.0,238797.0,97493.63,105657.32,2782.0,2680.0,New York
ND,Sargent County,38081,531.0,938.0,216.0,1097.0,2300.0,2262.0,38.0,3795.0,66365.89,83580.56,846.0,635.0,North Dakota
NE,Sarpy County,31153,52633.0,25060.0,5439.0,42579.0,98999.0,96926.0,2073.0,196553.0,84576.3,99497.39,2698.0,2840.0,Nebraska
WI,Sauk County,55111,12256.0,15330.0,3072.0,15603.0,34437.0,33473.0,964.0,65777.0,69529.73,75948.16,2342.0,2402.0,Wisconsin
NE,Saunders County,31155,4711.0,4601.0,608.0,5626.0,11493.0,11272.0,221.0,23118.0,78308.06,85891.95,2025.0,2139.0,Nebraska
WI,Sawyer County,55113,3769.0,4507.0,987.0,4593.0,8005.0,7686.0,319.0,18559.0,71816.85,62231.82,1260.0,1931.0,Wisconsin
NY,Schenectady County,36093,38542.0,28899.0,8967.0,33527.0,77582.0,74955.0,2627.0,160093.0,87444.75,87621.12,2242.0,2533.0,New York
TX,Schleicher County,48413,411.0,455.0,322.0,510.0,1233.0,1188.0,45.0,2357.0,62267.72,68771.67,264.0,148.0,Texas
GA,Schley County,13249,596.0,1036.0,477.0,1022.0,2141.0,2058.0,83.0,4496.0,61600.87,51769.49,95.0,123.0,Georgia
NY,Schoharie County,36095,5393.0,7457.0,1729.0,6982.0,14718.0,14173.0,545.0,30063.0,83482.54,73198.32,1615.0,1709.0,New York
MI,Schoolcraft County,26153,1285.0,2234.0,639.0,2063.0,3157.0,2920.0,237.0,8188.0,69249.33,60402.02,400.0,185.0,Michigan
IL,Schuyler County,17169,1000.0,2114.0,421.0,1748.0,3104.0,2971.0,133.0,6746.0,68078.38,66636.91,982.0,779.0,Illinois
MO,Schuyler County,29197,279.0,1416.0,164.0,761.0,1787.0,1732.0,55.0,4002.0,68115.48,53294.32,46.0,39.0,Missouri
NY,Schuyler County,36097,3358.0,4425.0,1219.0,4237.0,8029.0,7727.0,302.0,17650.0,72863.64,72777.32,727.0,915.0,New York
PA,Schuylkill County,42107,19924.0,46949.0,10425.0,26904.0,65860.0,62820.0,3040.0,143104.0,68101.93,66584.53,2699.0,2438.0,Pennsylvania
OH,Scioto County,39145,9143.0,22135.0,5761.0,13894.0,29219.0,27738.0,1481.0,72194.0,62906.15,57112.07,2709.0,2317.0,Ohio
MO,Scotland County,29199,427.0,1128.0,637.0,756.0,2244.0,2194.0,50.0,4643.0,69651.0,64132.47,226.0,140.0,Missouri
NC,Scotland County,37165,3455.0,8413.0,4115.0,7343.0,11164.0,10442.0,722.0,34162.0,64396.82,47650.89,469.0,1289.0,North Carolina
AR,Scott County,5127,748.0,2981.0,1065.0,2114.0,4184.0,4070.0,114.0,9805.0,59415.56,48105.77,351.0,569.0,Arkansas
IA,Scott County,19163,43067.0,30609.0,6947.0,38257.0,88315.0,85390.0,2925.0,173924.0,68243.12,81872.95,2535.0,2735.0,Iowa
IL,Scott County,17171,763.0,1560.0,234.0,876.0,2295.0,2180.0,115.0,4790.0,68402.18,71833.67,1106.0,898.0,Illinois
IN,Scott County,18143,2104.0,7301.0,2716.0,4894.0,10531.0,10170.0,361.0,24588.0,71080.9,61704.03,1682.0,1148.0,Indiana
KS,Scott County,20171,1147.0,808.0,373.0,1107.0,2740.0,2690.0,50.0,5014.0,63865.52,77953.55,166.0,141.0,Kansas
KY,Scott County,21209,12774.0,11046.0,2190.0,12413.0,30159.0,29218.0,941.0,59099.0,76757.99,83633.95,1890.0,1872.0,Kentucky
MN,Scott County,27139,43155.0,20200.0,5056.0,31769.0,84028.0,82212.0,1816.0,154520.0,95157.52,119937.39,2736.0,2714.0,Minnesota
MO,Scott County,29201,5572.0,10238.0,3489.0,6408.0,19697.0,19209.0,488.0,37840.0,65881.25,55231.95,2151.0,2332.0,Missouri
MS,Scott County,28123,2123.0,5540.0,3751.0,6157.0,12233.0,11810.0,423.0,27707.0,57632.45,51778.73,1306.0,1611.0,Mississippi
TN,Scott County,47151,1537.0,7284.0,2945.0,3317.0,8172.0,7773.0,399.0,22035.0,58991.93,46039.8,1744.0,1301.0,Tennessee
VA,Scott County,51169,2302.0,5980.0,2590.0,5284.0,9184.0,8899.0,285.0,21476.0,64010.33,53985.38,2268.0,2021.0,Virginia
NE,Scotts Bluff County,31157,6308.0,6651.0,2559.0,8835.0,17973.0,17540.0,433.0,35603.0,78666.18,65342.07,2457.0,2572.0,Nebraska
GA,Screven County,13251,1539.0,4223.0,1605.0,3071.0,4997.0,4772.0,225.0,13977.0,60716.0,56501.1,323.0,232.0,Georgia
TX,Scurry County,48415,1948.0,3455.0,1614.0,3876.0,6295.0,6031.0,264.0,16686.0,64766.27,69259.41,601.0,1208.0,Texas
AR,Searcy County,5129,786.0,2095.0,1146.0,1715.0,2826.0,2702.0,124.0,7918.0,60292.7,44428.71,795.0,864.0,Arkansas
AR,Sebastian County,5131,21075.0,26146.0,12810.0,26402.0,54978.0,53329.0,1649.0,129059.0,64133.75,56582.22,2200.0,2646.0,Arkansas
CO,Sedgwick County,8115,454.0,424.0,145.0,634.0,1063.0,1034.0,29.0,2295.0,65701.9,64176.63,578.0,295.0,Colorado
KS,Sedgwick County,20173,108433.0,89039.0,36027.0,109801.0,255008.0,247091.0,7917.0,525525.0,71425.82,74704.67,2897.0,3010.0,Kansas
FL,Seminole County,12117,143383.0,71563.0,20685.0,102657.0,263731.0,256483.0,7248.0,478772.0,79721.32,83471.72,2863.0,2904.0,Florida
GA,Seminole County,13253,1065.0,2797.0,718.0,2154.0,3095.0,2982.0,113.0,9127.0,62374.8,45536.66,114.0,132.0,Georgia
OK,Seminole County,40133,2369.0,5836.0,2308.0,5154.0,9327.0,8934.0,393.0,23351.0,71457.54,50853.56,1301.0,2379.0,Oklahoma
NY,Seneca County,36099,5770.0,7706.0,3678.0,6752.0,14771.0,14284.0,487.0,32882.0,71229.61,72430.26,543.0,1271.0,New York
OH,Seneca County,39147,7676.0,15965.0,2505.0,10914.0,26291.0,25195.0,1096.0,54632.0,59515.87,65643.96,2263.0,2155.0,Ohio
TN,Sequatchie County,47153,2246.0,4453.0,2174.0,3016.0,6211.0,5956.0,255.0,16909.0,63728.2,60990.39,405.0,152.0,Tennessee
OK,Sequoyah County,40135,4093.0,10344.0,4193.0,8386.0,17000.0,16408.0,592.0,39667.0,69191.86,50230.28,2043.0,2218.0,Oklahoma
AR,Sevier County,5133,1049.0,3152.0,2636.0,2761.0,5355.0,5152.0,203.0,15686.0,59264.06,56560.66,747.0,1136.0,Arkansas
TN,Sevier County,47155,15213.0,25043.0,8659.0,22045.0,55091.0,53350.0,1741.0,98789.0,63346.66,59792.08,2685.0,2478.0,Tennessee
UT,Sevier County,49041,3182.0,4299.0,1010.0,5308.0,10250.0,9952.0,298.0,22069.0,71274.53,62783.23,2228.0,1577.0,Utah
KS,Seward County,20175,1601.0,3531.0,3547.0,3965.0,9805.0,9558.0,247.0,21358.0,64758.16,52010.79,1514.0,842.0,Kansas
NE,Seward County,31159,3503.0,3124.0,563.0,3888.0,8874.0,8693.0,181.0,17692.0,74952.63,90022.87,1067.0,361.0,Nebraska
TX,Shackelford County,48417,762.0,555.0,167.0,718.0,1875.0,1824.0,51.0,3186.0,62081.09,56988.84,81.0,57.0,Texas
MO,Shannon County,29203,747.0,2275.0,689.0,1418.0,3242.0,3120.0,122.0,7193.0,64873.14,45796.44,1410.0,1315.0,Missouri
MS,Sharkey County,28125,377.0,1000.0,464.0,600.0,1302.0,1226.0,76.0,3488.0,59583.94,44871.27,811.0,604.0,Mississippi
AR,Sharp County,5135,1521.0,5172.0,1867.0,4191.0,5767.0,5536.0,231.0,17810.0,59046.56,45333.34,881.0,692.0,Arkansas
CA,Shasta County,6089,30011.0,34012.0,10229.0,54735.0,72482.0,69099.0,3383.0,180930.0,84073.94,68399.96,2876.0,2960.0,California
WI,Shawano County,55115,5509.0,12770.0,2080.0,9099.0,20517.0,19920.0,597.0,40886.0,67909.46,70563.48,1300.0,1921.0,Wisconsin
KS,Shawnee County,20177,39293.0,36775.0,7955.0,37499.0,91821.0,89329.0,2492.0,177480.0,71257.27,76753.2,1471.0,2776.0,Kansas
WI,Sheboygan County,55117,22530.0,27750.0,5326.0,26864.0,61413.0,59917.0,1496.0,117841.0,70673.26,77918.64,2731.0,2709.0,Wisconsin
AL,Shelby County,1117,71981.0,31864.0,9336.0,42627.0,120856.0,118695.0,2161.0,230115.0,85691.03,98419.23,2717.0,2685.0,Alabama
IA,Shelby County,19165,1925.0,3025.0,388.0,2916.0,6441.0,6293.0,148.0,11645.0,65417.5,77959.71,1058.0,389.0,Iowa
IL,Shelby County,17173,2651.0,6408.0,830.0,5181.0,9945.0,9523.0,422.0,20761.0,70707.44,67285.86,2321.0,1573.0,Illinois
IN,Shelby County,18145,6140.0,13065.0,3047.0,9368.0,23545.0,22948.0,597.0,44991.0,74061.86,76154.55,2367.0,1916.0,Indiana
KY,Shelby County,21211,10481.0,9766.0,3993.0,9521.0,25734.0,24825.0,909.0,48886.0,72621.15,80898.49,1413.0,1902.0,Kentucky
MO,Shelby County,29205,750.0,1873.0,418.0,1124.0,2915.0,2845.0,70.0,5982.0,64500.03,60625.86,693.0,662.0,Missouri
OH,Shelby County,39149,6622.0,13133.0,2770.0,9602.0,23496.0,22670.0,826.0,47671.0,62191.61,79387.0,2432.0,2073.0,Ohio
TN,Shelby County,47157,207531.0,166534.0,61707.0,171083.0,439083.0,419218.0,19865.0,916371.0,65028.53,67305.37,3104.0,3095.0,Tennessee
TX,Shelby County,48419,2161.0,5904.0,2755.0,4916.0,11060.0,10588.0,472.0,24008.0,61582.89,51232.46,1252.0,1430.0,Texas
VA,Shenandoah County,51171,6793.0,13052.0,3483.0,8459.0,22145.0,21546.0,599.0,44968.0,71245.71,70681.57,1396.0,1695.0,Virginia
MN,Sherburne County,27141,18370.0,18197.0,3668.0,25080.0,52941.0,51484.0,1457.0,100824.0,88532.42,100043.66,2793.0,2664.0,Minnesota
KS,Sheridan County,20179,399.0,558.0,57.0,631.0,1448.0,1421.0,27.0,2425.0,67377.76,78419.73,313.0,51.0,Kansas
MT,Sheridan County,30091,652.0,907.0,226.0,860.0,1737.0,1702.0,35.0,3564.0,77410.3,74261.09,1016.0,1418.0,Montana
ND,Sheridan County,38083,209.0,377.0,95.0,351.0,654.0,637.0,17.0,1295.0,68939.94,65716.87,120.0,291.0,North Dakota
NE,Sheridan County,31161,788.0,1182.0,363.0,1292.0,2781.0,2729.0,52.0,4996.0,80772.06,61271.74,210.0,494.0,Nebraska
WY,Sheridan County,56033,7468.0,6584.0,819.0,7505.0,16243.0,15722.0,521.0,32096.0,84669.94,84028.26,2118.0,1963.0,Wyoming
KS,Sherman County,20181,956.0,1015.0,314.0,1518.0,2784.0,2721.0,63.0,5830.0,64944.55,58989.1,446.0,22.0,Kansas
NE,Sherman County,31163,403.0,762.0,186.0,787.0,1654.0,1620.0,34.0,2980.0,78007.09,72266.99,411.0,478.0,Nebraska
OR,Sherman County,41055,220.0,455.0,160.0,529.0,955.0,925.0,30.0,1955.0,82162.3,64759.86,16.0,13.0,Oregon
TX,Sherman County,48421,407.0,398.0,349.0,434.0,1388.0,1349.0,39.0,2799.0,63041.98,64889.25,384.0,471.0,Texas
MI,Shiawassee County,26155,9474.0,16829.0,3564.0,18744.0,32413.0,30908.0,1505.0,68022.0,63562.74,68652.56,2725.0,2273.0,Michigan
ID,Shoshone County,16079,1133.0,3834.0,1104.0,3756.0,5668.0,5393.0,275.0,14012.0,67642.55,53007.84,825.0,805.0,Idaho
MN,Sibley County,27143,1943.0,3805.0,783.0,3933.0,8052.0,7806.0,246.0,14955.0,77165.81,78501.88,1200.0,712.0,Minnesota
CA,Sierra County,6091,533.0,740.0,188.0,723.0,1312.0,1257.0,55.0,3217.0,89686.63,76583.77,986.0,948.0,California
NM,Sierra County,35051,1503.0,3244.0,903.0,3551.0,3941.0,3705.0,236.0,11436.0,62869.3,43435.77,495.0,728.0,New Mexico
MT,Silver Bow County,30093,6756.0,7929.0,1461.0,8237.0,17681.0,17156.0,525.0,36068.0,73825.39,67459.39,1486.0,1426.0,Montana
KY,Simpson County,21213,2241.0,5411.0,1450.0,4275.0,8793.0,8486.0,307.0,19949.0,67981.5,60273.66,394.0,857.0,Kentucky
MS,Simpson County,28127,2900.0,5822.0,3209.0,5643.0,10553.0,10163.0,390.0,25587.0,64059.53,52857.93,1648.0,1270.0,Mississippi
IA,Sioux County,19167,6485.0,5888.0,2002.0,6966.0,22783.0,22353.0,430.0,36050.0,65559.12,83217.06,1924.0,2058.0,Iowa
ND,Sioux County,38085,231.0,757.0,270.0,810.0,1225.0,1195.0,30.0,3711.0,76260.56,43762.3,1115.0,939.0,North Dakota
NE,Sioux County,31165,211.0,213.0,39.0,379.0,768.0,754.0,14.0,1127.0,80746.47,58746.77,361.0,266.0,Nebraska
CA,Siskiyou County,6093,7429.0,8373.0,2873.0,13508.0,16531.0,15573.0,958.0,43660.0,76749.19,57889.37,2639.0,2768.0,California
AK,Sitka Borough/city,2220,,,,,4509.0,4379.0,130.0,,,,,,Alaska
WA,Skagit County,53057,27240.0,23861.0,8570.0,33825.0,61005.0,57932.0,3073.0,131179.0,82337.08,80249.54,2773.0,2800.0,Washington
AK,Skagway Municipality,2230,288.0,381.0,65.0,304.0,769.0,717.0,52.0,1081.0,87709.32,85446.3,4.0,9.0,Alaska
WA,Skamania County,53059,2660.0,2596.0,646.0,3546.0,5514.0,5236.0,278.0,12460.0,78099.81,76645.38,1311.0,1621.0,Washington
ND,Slope County,38087,141.0,209.0,54.0,215.0,339.0,331.0,8.0,672.0,70161.46,73161.36,20.0,2.0,North Dakota
KS,Smith County,20183,654.0,1010.0,136.0,863.0,1960.0,1921.0,39.0,3533.0,67883.49,60424.61,354.0,590.0,Kansas
MS,Smith County,28129,1370.0,3623.0,1727.0,3036.0,6589.0,6353.0,236.0,14092.0,59889.58,59868.07,1166.0,1094.0,Mississippi
TN,Smith County,47159,2545.0,5878.0,1795.0,3962.0,9780.0,9489.0,291.0,20489.0,62791.01,62071.63,1347.0,1122.0,Tennessee
TX,Smith County,48423,43686.0,39161.0,18900.0,55731.0,112585.0,108356.0,4229.0,241922.0,70709.28,71438.34,2616.0,2791.0,Texas
VA,Smyth County,51173,3919.0,8364.0,3015.0,6404.0,13571.0,13157.0,414.0,29449.0,64915.81,53997.7,2197.0,1891.0,Virginia
WA,Snohomish County,53061,216250.0,133414.0,40641.0,196650.0,449536.0,434437.0,15099.0,840079.0,97752.84,104188.96,3018.0,3080.0,Washington
PA,Snyder County,42109,5714.0,11461.0,4184.0,5314.0,19718.0,18932.0,786.0,39652.0,69192.81,69933.02,1457.0,826.0,Pennsylvania
NM,Socorro County,35053,2223.0,4113.0,1620.0,2630.0,6083.0,5817.0,266.0,16115.0,66091.13,50720.07,1439.0,1384.0,New Mexico
CA,Solano County,6095,89064.0,76361.0,34788.0,113757.0,200869.0,192263.0,8606.0,448747.0,95069.76,94936.23,2880.0,2956.0,California
MD,Somerset County,24039,2913.0,6878.0,2559.0,4657.0,8969.0,8573.0,396.0,24546.0,64875.33,53694.79,1061.0,1487.0,Maryland
ME,Somerset County,23025,7732.0,15769.0,2721.0,11847.0,22054.0,21181.0,873.0,51098.0,67806.8,56635.62,2590.0,2585.0,Maine
NJ,Somerset County,34035,140175.0,43930.0,15033.0,45278.0,179197.0,173376.0,5821.0,346875.0,102535.22,141682.48,2764.0,2856.0,New Jersey
PA,Somerset County,42111,9495.0,27087.0,5463.0,12887.0,32524.0,30883.0,1641.0,72710.0,65423.16,63475.3,2671.0,2267.0,Pennsylvania
TX,Somervell County,48425,1694.0,2215.0,587.0,2287.0,4570.0,4393.0,177.0,9757.0,68669.1,66193.31,291.0,399.0,Texas
CA,Sonoma County,6097,133865.0,65960.0,39389.0,114487.0,246535.0,238693.0,7842.0,482650.0,110396.13,99810.57,3060.0,3045.0,California
SC,South Carolina,45000,1136208.0,1019313.0,375697.0,1079156.0,2393329.0,2316435.0,76894.0,,,,,,South Carolina
CT,"South Central Connecticut Planning Region, Connecticut",9170,163023.0,110944.0,33077.0,89881.0,,,,,,,,,Connecticut
SD,South Dakota,46000,185411.0,175713.0,41643.0,193370.0,474514.0,464946.0,9568.0,,,,,,South Dakota
VA,Southampton County,51175,2473.0,4669.0,1770.0,4388.0,9036.0,8795.0,241.0,17932.0,69380.67,74101.93,824.0,543.0,Virginia
AK,Southeast Fairbanks Census Area,2240,915.0,1776.0,326.0,1657.0,3214.0,3039.0,175.0,7021.0,86676.13,87256.59,1461.0,1431.0,Alaska
CT,"Southeastern Connecticut Planning Region, Connecticut",9180,68278.0,57503.0,14503.0,56840.0,,,,,,,,,Connecticut
GA,Spalding County,13255,8380.0,19067.0,6863.0,12592.0,29289.0,28282.0,1007.0,68919.0,68276.91,56829.69,1304.0,1795.0,Georgia
SC,Spartanburg County,45083,58913.0,71220.0,27826.0,70942.0,155135.0,150296.0,4839.0,345831.0,62812.59,65855.49,2771.0,2892.0,South Carolina
IN,Spencer County,18147,3008.0,5430.0,980.0,4741.0,10483.0,10201.0,282.0,19967.0,65351.91,76396.88,1575.0,1330.0,Indiana
KY,Spencer County,21215,3084.0,5340.0,939.0,4589.0,10539.0,10111.0,428.0,20204.0,67781.66,89407.8,944.0,704.0,Kentucky
SD,Spink County,46115,1223.0,1540.0,359.0,1385.0,3036.0,2964.0,72.0,6235.0,67559.57,72177.66,2365.0,2326.0,South Dakota
WA,Spokane County,53063,121064.0,91088.0,20698.0,144297.0,261261.0,249353.0,11908.0,549690.0,71167.13,75818.78,3000.0,3047.0,Washington
VA,Spotsylvania County,51177,32653.0,26539.0,8955.0,28482.0,69356.0,67378.0,1978.0,146688.0,96121.16,102601.48,2074.0,2527.0,Virginia
LA,St. Bernard Parish,22087,5008.0,8204.0,5457.0,10463.0,19866.0,19061.0,805.0,44479.0,73713.69,53161.86,917.0,1362.0,Louisiana
MO,St. Charles County,29183,120012.0,63739.0,12875.0,86436.0,227459.0,222602.0,4857.0,413803.0,76693.53,103011.19,2857.0,2935.0,Missouri
LA,St. Charles Parish,22089,9555.0,10600.0,3839.0,11116.0,24625.0,23808.0,817.0,50998.0,77000.45,85728.68,1316.0,1534.0,Louisiana
AL,St. Clair County,1115,13034.0,22658.0,8114.0,21550.0,42036.0,41134.0,902.0,93932.0,78505.41,70827.38,2559.0,2338.0,Alabama
IL,St. Clair County,17163,53719.0,47198.0,12677.0,61139.0,122897.0,117355.0,5542.0,252671.0,74381.17,77036.59,3017.0,2917.0,Illinois
